250855.8452,345723.7062
249673.0936,345340.3711
248854.948,345599.3599
248377.5146,346109.148
248138.3196,346143.9614
247817.096,345575.865
246077.513,347631.8559
245239.0458,347822.3332
244745.8837,347729.0899
243931.4659,348365.4215
243808.4301,348780.147
243964.9019,349139.9481
244305.6782,349413.5929
244142.7014,350014.196
241386.7558,351280.8571
240510.3973,351282.8266
240025.799,351155.2915
239653.4119,350933.1775
238960.8358,350626.0355
238089.6356,350370.7507
236353.6661,350160.3146
235452.4555,350651.1696
234045.1305,352921.1836
233721.2818,353736.6059
233628.004,354525.7683
233456.884,355309.397
232986.6456,356382.4392
231830.8997,357697.2279
230295.3965,360507.9854
229714.0998,360926.7347
225171.7075,365273.5097
223747.5208,366552.4398
223876.7131,368819.2771
224760.4817,370037.0598
226021.1319,371303.408
227353.1503,372083.3784
228451.0397,371833.0375
230299.6965,372296.6185
231884.4173,372508.7789
232375.4309,372822.6825
234554.4904,374766.5107
237048.6772,370128.3814
238692.0128,368314.8664
241458.3908,367264.0113
240952.9424,368498.5729
237250.6351,372909.8109
236265.1387,374541.7471
236110.7701,376360.7367
236627.97,378097.0495
237684.2701,379426.8931
238081.3458,378485.1119
238832.2463,377456.9478
239566.1983,376914.9931
239894.2449,377427.3587
239669.3307,378251.6633
238674.3059,379667.5418
238448.4666,380109.2379
239016.8122,382345.0581
240074.4492,384233.0482
240682.8389,386149.1425
239921.7319,388487.263
241065.5355,388551.9355
242199.9144,388481.6022
241853.6614,387942.2959
241638.9483,387375.6549
241532.8498,386687.2077
241503.4334,385809.5132
241810.0485,385007.5163
242517.9844,384987.775
243581.6794,385687.3802
245528.2082,385529.6004
246044.871,385244.7715
247050.0223,384283.5894
247593.7817,383940.1945
247460.1969,384998.296
247022.0185,385832.0736
246306.4849,386445.9688
245313.7207,386894.0025
245790.8246,387135.9097
246309.0651,387499.2512
246772.4803,387714.1854
244677.6748,388448.4944
243733.8123,388477.8188
244203.8101,389511.962
244626.5437,389790.002
245188.7814,389595.0666
246081.6966,389156.2603
246426.0924,390793.8691
244848.3322,391382.9095
242560.8367,391253.5372
240753.3858,390744.8909
241202.4924,392472.2996
242455.6432,392730.2412
244188.2641,392374.8255
246089.3405,392244.0944
245504.6907,392542.6177
244349.5512,393355.7079
243746.8703,393699.3066
244382.7857,393940.7936
244760.0504,394187.4265
245209.8277,394397.8694
246094.9948,394512.7084
245755.7864,394963.6739
245336.5998,396090.0319
247570.373,396570.6206
249912.3046,396771.9086
249910.5897,396078.7369
249368.1174,395071.807
250457.2017,395087.1533
253717.6124,396069.4921
252130.4436,396469.4241
251764.7498,397221.9947
252270.9038,398233.5054
254254.9365,400560.2198
254957.0141,401917.819
256017.5427,405128.9439
257294.7782,404225.6437
258206.1304,403980.3893
259064.6239,404387.9029
260246.8565,405465.2723
261472.9163,405916.9196
263193.4156,406344.8948
263929.5183,406820.2292
262184.1962,407377.9864
260704.6758,407165.4976
259215.2693,406628.9864
258072.2352,406739.7801
257618.2344,408455.7433
258403.7273,408705.8768
260151.1965,409030.193
261990.3131,409741.3834
263028.1123,411156.64
261108.5447,410922.7345
256450.7223,409664.8668
254968.9568,410379.691
254501.4353,412091.2446
254746.9144,414080.0839
255349.8803,415707.9384
258469.9471,413458.6878
260147.1534,412918.9595
262614.6023,412737.421
263123.2403,412961.231
262834.1042,413452.5183
262041.4474,413954.0337
261030.3657,414181.5426
259823.6336,414175.4992
258912.0359,414276.7641
258205.4153,414710.5997
257636.2975,415702.22
259473.2144,415553.6357
261034.4878,415846.8492
262238.5896,416636.0457
263044.7862,417957.3123
261314.6197,419041.7661
260260.992,420367.635
260387.1546,421830.1068
262223.472,423310.8129
263092.8669,422701.0453
263608.5265,422119.1683
263806.233,421362.5482
263739.8802,420215.0099
265376.7856,421795.2714
264683.8959,424074.3567
264398.7268,426127.4148
269519.1837,427789.0907
270893.4372,429622.0025
272045.9099,431657.9715
273659.4862,433098.7371
273661.1725,433787.3169
266809.2165,432359.4616
266811.121,433115.5781
267591.8571,433370.1729
268336.7442,433800.3876
265515.6494,433775.9309
264241.7644,434004.1811
263086.8381,434637.2232
263455.5714,429838.4228
256968.9774,426186.6459
248936.4256,424861.6854
244655.4933,427060.7053
244889.627,428081.8729
246488.7668,428955.3189
246881.1738,429800.5021
246487.6811,430224.6801
244553.3407,431175.1915
243199.4979,432070.1563
242714.1694,432084.9923
242424.62,432360.3728
242319.0109,433531.0256
242444.1232,434475.9723
242723.0575,435276.4478
243161.1014,436202.5193
243731.594,439072.8078
244305.8404,440048.0045
245455.2567,440720.0125
247057.0417,440972.1583
248117.3644,440609.1432
248214.7816,439753.6418
246905.1009,438523.8866
252227.7132,439364.6555
253830.3221,439945.4982
253832.3559,440697.1726
250025.0454,439955.7609
250532.331,441354.2471
251311.3137,442598.9492
254318.6385,446065.6433
256134.0762,449900.117
254950.3335,449853.8228
254401.9815,449990.3505
254158.339,450441.1243
253861.5302,451342.1545
252155.383,450977.7618
250847.3873,451908.6257
249522.6772,453334.7039
247779.9037,454446.9215
248253.0084,453374.2859
248412.8345,452167.5026
248246.2034,450979.6427
247767.0239,449923.193
246802.5416,450452.5533
245837.0251,450617.3271
244856.8935,450431.0503
243898.5341,449934.1255
243896.1669,449110.3824
244439.0041,448622.6953
244475.1316,448568.5768
244225.1757,448389.231
243891.6385,447530.4165
243394.0808,447995.469
243054.306,448126.9751
242587.2573,448159.815
241671.6885,448360.4926
242010.3836,446279.869
241656.8981,443215.4054
240823.4622,440435.8739
239681.5164,439228.2049
239325.8152,438562.9906
238922.5364,435525.6212
238593.6006,434702.7708
236814.9655,434545.7259
235420.4763,435477.0056
234853.2571,436982.1614
235556.3719,438555.7093
229826.9162,443033.5589
229190.014,443926.7994
228705.7046,445778.4824
229241.2915,447397.5289
231709.2575,447565.7424
230425.9925,449185.6907
229965.7434,449974.8795
229176.6093,452970.9497
228751.5959,456348.6019
228748.6396,459440.1236
228756.8272,459440.0983
228860.5004,459439.7791
233268.8857,460180.9812
238230.7439,464039.3105
239599.147,464249.5974
240652.0756,463929.1714
241938.118,462601.9119
242464.0162,462248.7782
243292.7211,462049.1153
243972.9088,462261.5023
244731.4922,462696.616
245271.5338,463235.2695
245644.7257,463828.7178
245689.2055,464265.9149
245567.7715,465072.3233
245477.9412,465852.9155
245477.761,465854.5501
245950.149,466128.5447
247741.5312,467779.7895
248918.757,469263.2192
248925.8079,469258.536
249080.978,469155.1859
249749.9771,467541.1748
249732.8655,464631.5012
250006.2371,463581.7318
250648.579,462670.9689
251529.8237,461725.2417
252601.9076,461053.3849
253341.3608,460862.6618
254145.8333,461263.4105
254682.6924,461724.9332
255268.1054,462049.1282
257769.4434,462813.8685
258875.3599,462922.2777
259928.4435,462670.7245
261962.688,461138.9598
263338.1588,460852.2934
268116.0595,455955.2996
269430.2344,454228.5431
269895.8423,453907.2517
271704.0456,453911.1761
274084.3181,453570.7426
275195.8709,453636.5225
276276.3527,453942.4502
277112.7286,454500.4848
278126.5067,455766.8115
278654.2434,456108.4281
279471.9838,456140.6847
280951.1091,455854.1024
282048.2558,455945.7065
283281.8521,455333.9926
284614.6267,454067.6527
289164.0156,447004.1684
291904.8194,445677.6258
295481.7608,446106.6981
296972.1239,445649.0068
297144.1765,445340.0124
297301.5443,444902.4643
297689.3186,444495.8372
298807.8557,443841.8539
300229.3632,443478.6885
303787.4082,441882.251
305811.1537,441740.7826
307245.8947,442177.7845
310961.6085,445730.2353
312833.0008,447149.2838
314471.4536,448717.403
315742.2387,449314.8188
316985.9482,449355.1405
322438.1984,447884.2137
323754.0292,448013.0652
324575.3493,448465.75
324729.1654,449099.7341
324794.1307,449931.0328
325245.4198,451061.5764
327819.8218,454507.9688
330626.1706,457428.2177
333230.6996,458760.3597
335923.2543,459509.5573
338950.6852,462395.2202
339265.6824,463088.8838
339679.7744,464453.7514
337985.008,466179.649
333353.2039,468548.336
332866.5333,471329.1835
333622.5181,476724.6644
333431.5716,477659.2928
332817.0819,478320.4832
331937.769,478933.6379
330915.329,479912.7992
329836.2039,481303.5172
327921.2478,484790.2406
327753.1673,485599.1522
327909.2808,485950.2549
328306.358,485949.4348
329620.6571,485629.596
330466.6372,485645.012
332591.0394,486094.9871
333734.1442,486495.5385
334802.1321,486750.5426
335740.77,487074.3824
336388.9684,487484.5132
337936.6116,488787.1246
339436.9459,493843.9209
339282.7542,495878.4002
338484.0049,497828.4526
338558.5623,499139.6679
340195.3559,504833.2503
341133.7625,506588.4244
347112.6483,511844.8964
350050.3583,513907.6497
353444.8522,517315.19
354964.8309,519629.2497
354574.1118,521361.2257
353900.4545,522493.8051
354026.5876,523790.5772
354613.2621,525315.0254
355510.2618,526721.7569
356323.0898,527731.5488
365331.4764,535454.1033
369888.8754,540556.7592
370206.6103,541407.5054
373072.4097,549455.5687
374080.9486,550870.7477
375834.7705,552778.8667
377005.8698,553499.6209
380331.0588,556710.6581
381157.3463,555815.1782
384335.2944,549839.7755
384916.6098,548450.5629
386269.9944,546286.0365
389416.4825,543621.8231
390280.6976,542917.8345
390241.4642,539727.1417
390849.3538,538663.6242
391653.5628,538156.8542
392759.8203,537775.3501
395591.6137,537839.9188
397044.4841,538629.1599
397406.7089,538631.5203
397468.8112,537803.0565
397241.1768,535335.3692
396552.1539,533945.2028
395386.5555,533055.5795
396318.6777,531423.2476
397104.312,529862.545
397180.8438,529056.916
397085.5216,528731.4062
397024.6544,528371.5723
397179.211,527854.3429
397713.2774,527322.3242
398905.4658,526558.068
400492.2325,526290.3451
401527.4524,526400.412
402215.2641,526896.5531
402765.0375,527375.735
403173.8786,527820.8208
403680.1423,528008.7064
404675.1284,528161.7078
405212.6127,528032.5014
405666.2944,527560.6328
405940.7044,526266.341
405948.1975,525349.4241
405022.4461,523093.9931
407504.3742,523545.1501
408614.0215,523372.4452
412856.4447,522090.7474
420555.2613,520974.2141
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
164897.9098,0
