colombia,0,-77.01042,3.882024,5.65,15.64,0,18,N,276801.4074,429352.0178,BUEN,COLOMBIA
colombia,1,-76.532565,3.375785,3.83,15.23,0,18,N,329689.1864,373264.1915,CALI,COLOMBIA
colombia,2,-76.067578,4.396617,4.187,15.34,0,18,N,381498.8988,486052.5204,ZARZ,COLOMBIA
colombia,3,-75.689526,4.7925,0.78,16.04,0,18,N,423485.0889,529766.128,PERA,COLOMBIA
colombia,4,-76.601206,2.443113,4.469,14.76,0,18,N,321986.3962,270145.0747,POPA,COLOMBIA
colombia,5,-75.293032,2.937299,1.312,15.59,0,18,N,467438.8418,324666.9148,NEVA,COLOMBIA
colombia,6,-75.214727,4.428047,0.896,16.94,0,18,N,476146.763,489445.4678,IBAG,COLOMBIA
